transaction_id,user_id,created_at,type,status,method,channel,provider,amount,currency,processing_time_min,reject_reason
282,4534,2025-10-03 18:11:07,withdraw,approved,pix,email,ProviderB,158.26,BRL,90,
283,2350,2025-12-25 21:04:34,withdraw,approved,pix,app,ProviderA,2652.87,BRL,493,
284,9788,2025-10-04 22:17:09,deposit,approved,pix,chat,ProviderC,647.85,BRL,18,
285,5005,2025-12-13 12:51:05,deposit,approved,card,crm,ProviderB,994.87,BRL,13,
286,3684,2025-10-23 16:35:17,deposit,approved,pix,crm,ProviderC,184.97,BRL,11,
287,1480,2025-10-14 05:33:30,deposit,approved,card,crm,ProviderC,1032.46,BRL,13,
288,1908,2026-01-09 13:24:37,deposit,approved,pix,email,ProviderB,819.54,BRL,17,
289,4742,2025-10-09 13:35:25,deposit,approved,pix,crm,ProviderA,1371.06,BRL,1,
290,7870,2025-11-29 06:16:20,deposit,approved,pix,crm,ProviderC,480.66,BRL,8,
291,3938,2025-10-04 16:59:56,deposit,approved,pix,crm,ProviderA,733.92,BRL,15,
292,6362,2025-12-18 21:30:53,deposit,approved,card,email,ProviderB,1292.05,BRL,14,
293,9083,2025-11-17 14:20:20,deposit,pending,pix,email,ProviderC,1012.93,BRL,25,
294,6488,2025-12-08 04:55:32,deposit,approved,pix,crm,ProviderC,82.35,BRL,20,
295,3332,2025-12-31 11:08:00,deposit,approved,pix,crm,ProviderA,1748.67,BRL,5,
296,9280,2025-11-30 21:57:26,withdraw,approved,bank_transfer,crm,ProviderA,1420.87,BRL,849,
297,7438,2025-10-14 23:09:49,deposit,approved,pix,email,ProviderB,310.21,BRL,23,
298,3546,2025-10-04 02:05:15,deposit,approved,pix,crm,ProviderB,1540.46,BRL,13,
299,8591,2025-11-28 03:45:33,deposit,approved,pix,email,ProviderA,1636.26,BRL,5,
300,3430,2026-01-14 17:36:44,withdraw,approved,bank_transfer,email,ProviderB,234.93,BRL,233,
301,7625,2025-11-16 14:43:03,deposit,approved,crypto,crm,ProviderC,336.31,BRL,17,
302,2010,2025-10-09 08:56:29,deposit,approved,pix,crm,ProviderA,1143.46,BRL,39,
303,5240,2025-11-30 20:46:54,withdraw,pending,bank_transfer,crm,ProviderA,2275.86,BRL,101,
304,3007,2025-12-14 16:33:31,withdraw,approved,pix,email,ProviderA,2876.08,BRL,418,
305,3831,2025-12-05 06:50:46,withdraw,approved,pix,app,ProviderB,1547.59,BRL,1018,
306,5835,2025-10-18 10:41:29,deposit,approved,pix,chat,ProviderB,97.09,BRL,30,
307,9907,2025-12-02 22:59:58,deposit,approved,pix,chat,ProviderC,203.4,BRL,40,
308,7363,2025-12-22 16:47:20,deposit,approved,pix,email,ProviderC,433.44,BRL,3,
309,4813,2025-11-13 03:15:36,deposit,pending,crypto,email,ProviderC,123.3,BRL,5,
310,6813,2025-09-30 10:34:19,deposit,denied,bank_transfer,app,ProviderA,1060.46,BRL,41,Documento ilegivel
311,3328,2025-11-28 06:04:10,deposit,approved,pix,email,ProviderB,1432.71,BRL,7,
312,1326,2025-09-26 22:56:33,deposit,approved,pix,chat,ProviderC,155.13,BRL,1,
313,1975,2025-11-24 18:04:16,withdraw,approved,bank_transfer,email,ProviderA,2412.37,BRL,545,
314,2655,2025-11-29 10:31:43,withdraw,approved,pix,app,ProviderA,4034.09,BRL,294,
315,4657,2025-12-23 04:32:07,withdraw,approved,pix,email,ProviderB,2119.26,BRL,840,
316,1530,2025-11-15 18:34:07,withdraw,approved,card,app,ProviderC,456.59,BRL,290,
317,4899,2025-10-09 19:12:27,withdraw,approved,pix,crm,ProviderC,3776.21,BRL,291,
318,2110,2025-11-23 18:43:29,withdraw,approved,pix,chat,ProviderC,1381.99,BRL,797,
319,9078,2025-12-13 16:16:21,deposit,approved,bank_transfer,app,ProviderB,999.77,BRL,11,
320,8393,2026-01-09 19:57:09,withdraw,approved,card,chat,ProviderB,2126.62,BRL,893,
321,3636,2025-10-09 22:04:22,deposit,approved,pix,app,ProviderA,138.92,BRL,16,
322,3703,2026-01-16 17:48:38,deposit,approved,pix,app,ProviderA,1367.97,BRL,13,
323,5612,2025-10-26 11:24:34,deposit,approved,pix,email,ProviderB,513.39,BRL,5,
324,4271,2025-11-28 15:36:12,deposit,approved,pix,app,ProviderC,38.9,BRL,7,
325,8715,2025-12-20 13:01:05,withdraw,approved,pix,app,ProviderA,3077.59,BRL,629,
326,8204,2025-12-02 15:40:56,deposit,approved,pix,email,ProviderB,464.03,BRL,8,
327,4727,2025-10-08 08:41:08,deposit,approved,pix,app,ProviderC,150.53,BRL,28,
328,2293,2025-12-20 18:51:39,withdraw,approved,pix,email,ProviderA,1820.78,BRL,908,
329,4157,2025-12-15 18:41:44,deposit,approved,crypto,chat,ProviderC,240.9,BRL,13,
330,2425,2025-10-18 07:10:53,deposit,approved,pix,crm,ProviderB,1212.2,BRL,12,
331,2843,2025-09-21 23:38:18,deposit,approved,pix,app,ProviderC,1106.38,BRL,6,
332,7732,2026-01-06 20:18:54,withdraw,approved,bank_transfer,email,ProviderC,2716.39,BRL,622,
333,1635,2025-11-12 01:32:30,deposit,approved,pix,app,ProviderC,505.48,BRL,30,
334,6535,2025-12-20 20:41:46,deposit,approved,card,crm,ProviderB,1455.78,BRL,9,
335,8259,2025-10-08 15:44:42,withdraw,approved,pix,email,ProviderC,4193.41,BRL,292,
336,8937,2025-10-06 22:07:32,deposit,approved,pix,app,ProviderA,256.99,BRL,29,
337,3846,2025-12-26 23:51:21,deposit,approved,card,crm,ProviderA,505.99,BRL,27,
338,7035,2025-09-29 09:38:31,deposit,approved,pix,email,ProviderC,1446.23,BRL,15,
339,8775,2025-11-05 13:31:55,withdraw,approved,pix,chat,ProviderA,1147.17,BRL,317,
340,4511,2025-10-07 03:16:32,withdraw,denied,pix,chat,ProviderA,887.62,BRL,613,Falha no provedor
341,8767,2025-12-28 06:04:58,withdraw,pending,bank_transfer,crm,ProviderC,171.55,BRL,613,
342,7943,2026-01-15 17:06:24,deposit,approved,pix,email,ProviderB,1146.06,BRL,28,
343,2676,2025-11-17 06:07:01,deposit,approved,card,app,ProviderB,901.06,BRL,43,
344,6327,2025-10-10 13:49:21,deposit,approved,pix,email,ProviderC,607.55,BRL,8,
345,6236,2025-12-29 00:46:54,deposit,approved,card,app,ProviderC,1063.3,BRL,22,
346,4111,2025-11-08 23:01:58,withdraw,approved,pix,crm,ProviderC,3516.08,BRL,694,
347,5813,2025-11-28 04:44:11,withdraw,approved,bank_transfer,chat,ProviderB,1586.14,BRL,140,
348,6031,2025-11-23 18:10:46,withdraw,approved,pix,chat,ProviderB,2140.92,BRL,971,
349,8736,2025-12-18 15:18:00,deposit,approved,pix,crm,ProviderC,1253.92,BRL,15,
350,4281,2025-12-08 19:14:17,deposit,approved,card,chat,ProviderB,118.78,BRL,40,
351,6134,2025-10-24 14:32:32,deposit,approved,pix,chat,ProviderB,1090.59,BRL,1,
352,3120,2025-10-22 07:46:43,withdraw,approved,pix,crm,ProviderB,1834.07,BRL,597,
353,1230,2025-12-03 00:24:10,withdraw,pending,pix,email,ProviderC,93.13,BRL,753,
354,6113,2025-09-20 09:14:14,deposit,approved,pix,email,ProviderC,818.21,BRL,12,
355,8105,2025-09-28 11:04:54,deposit,approved,pix,email,ProviderB,379.64,BRL,42,
356,1313,2025-10-26 04:08:52,deposit,approved,bank_transfer,app,ProviderA,232.42,BRL,23,
357,7147,2026-01-12 02:11:12,withdraw,denied,pix,crm,ProviderC,1576.86,BRL,239,Limite excedido
358,1790,2025-09-28 21:31:49,deposit,approved,pix,crm,ProviderB,875.44,BRL,12,
359,5933,2025-12-20 16:51:57,deposit,approved,pix,crm,ProviderC,943.89,BRL,5,
360,5631,2025-10-16 05:14:50,withdraw,approved,bank_transfer,crm,ProviderA,1292.21,BRL,124,
361,5839,2025-12-30 04:03:23,withdraw,approved,pix,app,ProviderA,4202.6,BRL,504,
362,9095,2025-09-20 02:46:44,deposit,approved,pix,crm,ProviderC,62.83,BRL,4,
363,5850,2025-10-09 06:04:00,withdraw,approved,pix,app,ProviderA,3499.19,BRL,83,
364,2556,2025-11-28 12:44:27,withdraw,denied,pix,crm,ProviderA,2833.61,BRL,978,KYC pendente
365,7105,2025-12-13 13:54:58,deposit,approved,pix,crm,ProviderB,1590.1,BRL,7,
366,7909,2025-11-11 08:51:10,withdraw,approved,card,app,ProviderA,3028.63,BRL,812,
367,7816,2025-09-30 23:19:51,withdraw,pending,bank_transfer,crm,ProviderC,4339.71,BRL,438,
368,8914,2025-12-02 07:47:08,deposit,denied,pix,chat,ProviderB,1091.05,BRL,5,Suspeita de fraude
369,6542,2025-11-19 14:28:25,deposit,approved,card,chat,ProviderC,62.02,BRL,21,
370,3435,2025-11-06 20:28:17,deposit,approved,pix,app,ProviderC,607.81,BRL,17,
371,3709,2025-10-20 01:21:12,deposit,approved,pix,app,ProviderA,639.94,BRL,15,
372,7607,2025-09-29 08:40:12,withdraw,denied,pix,app,ProviderC,1584.8,BRL,104,Suspeita de fraude
373,1291,2025-12-25 08:59:34,deposit,approved,pix,app,ProviderC,561.73,BRL,12,
374,8474,2026-01-14 21:48:36,withdraw,pending,pix,chat,ProviderA,4066.63,BRL,329,
375,6952,2025-11-23 01:07:24,withdraw,approved,pix,app,ProviderC,1774.38,BRL,129,
376,9973,2025-11-27 13:05:11,deposit,approved,bank_transfer,email,ProviderA,1202.23,BRL,22,
377,2978,2025-12-08 01:04:45,deposit,denied,pix,chat,ProviderA,172.15,BRL,12,Suspeita de fraude
378,8381,2025-12-09 01:35:26,deposit,approved,pix,crm,ProviderC,110.89,BRL,18,
379,8912,2025-09-20 10:14:01,withdraw,pending,pix,app,ProviderA,1666.95,BRL,788,
380,9259,2025-10-14 12:19:16,withdraw,pending,pix,email,ProviderC,395.06,BRL,378,
381,3263,2025-11-25 03:51:24,deposit,approved,pix,chat,ProviderC,1667.74,BRL,22,
382,4291,2026-01-03 22:58:47,withdraw,approved,card,chat,ProviderC,3184.8,BRL,696,
383,9255,2025-10-15 08:18:50,withdraw,approved,pix,chat,ProviderC,4335.54,BRL,601,
384,9747,2026-01-06 18:26:04,withdraw,approved,pix,app,ProviderA,1494.03,BRL,896,
385,3636,2025-10-17 19:17:25,deposit,pending,pix,email,ProviderA,117.78,BRL,21,
386,8415,2025-11-15 21:28:25,withdraw,approved,pix,email,ProviderC,660.72,BRL,934,
387,1769,2026-01-06 13:43:45,withdraw,pending,pix,email,ProviderC,1197.91,BRL,350,
388,4695,2025-09-30 00:45:19,withdraw,pending,pix,app,ProviderC,141.86,BRL,683,
389,5819,2026-01-03 17:25:48,withdraw,approved,pix,chat,ProviderA,2512.64,BRL,1260,
390,5329,2025-12-28 08:43:07,withdraw,approved,pix,email,ProviderB,435.83,BRL,542,
391,5934,2025-10-19 15:27:56,deposit,approved,bank_transfer,crm,ProviderB,103.5,BRL,17,
392,9276,2025-11-20 07:20:57,withdraw,approved,bank_transfer,crm,ProviderB,1649.36,BRL,499,
393,4579,2025-10-31 00:19:10,deposit,denied,pix,email,ProviderC,877.71,BRL,19,Suspeita de fraude
394,1653,2025-11-25 18:31:47,deposit,approved,bank_transfer,chat,ProviderA,559.91,BRL,10,
395,9426,2025-11-13 12:05:51,deposit,approved,pix,email,ProviderA,83.54,BRL,13,
396,3742,2025-10-26 23:11:29,withdraw,pending,pix,crm,ProviderC,990.26,BRL,777,
397,2702,2025-10-30 12:19:54,withdraw,approved,bank_transfer,app,ProviderC,2207.47,BRL,864,
398,6434,2025-10-03 14:07:29,withdraw,approved,pix,app,ProviderA,2553.1,BRL,100,
399,7357,2026-01-09 05:32:14,deposit,approved,bank_transfer,app,ProviderB,1183.08,BRL,12,
400,1745,2025-10-12 13:21:49,deposit,approved,pix,crm,ProviderC,680.8,BRL,4,
401,7249,2025-11-17 02:24:53,deposit,approved,pix,app,ProviderB,786.77,BRL,20,
402,3360,2025-10-16 01:36:09,deposit,approved,card,email,ProviderC,1026.63,BRL,30,
403,1684,2025-09-21 17:58:57,withdraw,approved,pix,crm,ProviderC,1750.17,BRL,556,
404,3637,2025-11-25 08:29:01,deposit,approved,bank_transfer,chat,ProviderB,282.72,BRL,19,
405,2198,2026-01-07 17:47:39,deposit,approved,card,app,ProviderA,1256.52,BRL,4,
406,2639,2025-12-23 04:29:26,withdraw,approved,pix,chat,ProviderA,3929.34,BRL,97,
407,6971,2025-11-22 08:13:21,deposit,approved,pix,chat,ProviderA,801.94,BRL,36,
408,6889,2025-11-01 14:24:12,deposit,approved,pix,email,ProviderB,962.35,BRL,23,
409,5597,2025-11-17 21:37:14,deposit,approved,pix,crm,ProviderC,614.6,BRL,6,
410,7637,2025-10-04 10:21:33,deposit,approved,card,crm,ProviderA,990.17,BRL,7,
411,7430,2026-01-02 09:05:47,deposit,approved,card,email,ProviderC,594.67,BRL,24,
412,4913,2025-12-25 21:25:19,deposit,approved,pix,crm,ProviderC,646.62,BRL,26,
413,8921,2025-10-16 20:11:37,withdraw,pending,pix,chat,ProviderB,1380.66,BRL,75,
414,7358,2025-11-30 07:42:41,deposit,approved,pix,email,ProviderA,307.17,BRL,14,
415,5314,2025-11-21 12:17:59,withdraw,approved,bank_transfer,email,ProviderB,394.22,BRL,527,
416,9460,2025-10-04 16:46:04,deposit,approved,pix,chat,ProviderB,655.28,BRL,27,
417,3713,2026-01-14 21:50:46,withdraw,approved,bank_transfer,app,ProviderB,106.93,BRL,470,
418,4773,2025-10-20 03:21:26,deposit,approved,pix,crm,ProviderA,455.32,BRL,10,
419,1367,2025-12-21 14:25:09,withdraw,approved,pix,app,ProviderC,679.03,BRL,140,
420,3725,2025-12-28 03:06:27,deposit,approved,pix,crm,ProviderB,102.62,BRL,7,
421,8891,2025-11-13 15:00:47,withdraw,approved,pix,app,ProviderC,3882.99,BRL,866,
422,6614,2025-10-24 21:39:37,withdraw,pending,pix,chat,ProviderA,2014.55,BRL,555,
423,3450,2025-10-15 06:10:37,deposit,approved,pix,app,ProviderC,173.8,BRL,6,
424,3135,2025-12-31 18:39:43,withdraw,pending,pix,app,ProviderA,1572.36,BRL,495,
425,4759,2025-11-30 12:06:10,deposit,denied,pix,app,ProviderB,1315.67,BRL,14,Conta bancaria invalida
426,4809,2026-01-09 10:56:11,deposit,approved,pix,app,ProviderC,162.71,BRL,4,
427,9515,2025-09-20 15:30:30,deposit,approved,card,crm,ProviderC,956.86,BRL,20,
428,5281,2025-10-10 06:43:57,deposit,approved,pix,email,ProviderB,221.76,BRL,13,
429,3928,2025-12-05 18:17:22,withdraw,approved,pix,app,ProviderB,2592.48,BRL,511,
430,4764,2025-12-05 21:26:16,deposit,approved,card,crm,ProviderA,1005.77,BRL,21,
431,3633,2025-12-06 08:46:04,deposit,approved,card,crm,ProviderA,1105.4,BRL,19,
432,7075,2026-01-14 03:21:55,deposit,approved,pix,chat,ProviderB,546.6,BRL,3,
433,3871,2025-12-29 18:04:50,deposit,approved,bank_transfer,crm,ProviderA,366.15,BRL,13,
434,1590,2026-01-13 23:57:39,deposit,approved,pix,chat,ProviderA,646.8,BRL,20,
435,9482,2025-12-06 03:30:53,withdraw,approved,pix,chat,ProviderA,1088.25,BRL,682,
436,4707,2026-01-06 03:40:42,withdraw,approved,pix,email,ProviderB,3582.09,BRL,190,
437,6570,2025-12-07 15:24:13,deposit,denied,pix,email,ProviderC,640.86,BRL,26,Dados divergentes
438,8517,2025-12-01 19:20:25,withdraw,approved,bank_transfer,email,ProviderA,1785.46,BRL,992,
439,4767,2025-10-02 16:50:40,deposit,approved,card,chat,ProviderB,480.28,BRL,12,
440,2245,2025-11-09 17:19:02,withdraw,approved,pix,email,ProviderB,783.07,BRL,178,
441,9175,2026-01-08 23:42:48,deposit,approved,bank_transfer,chat,ProviderA,346.36,BRL,8,
442,3555,2025-10-28 22:58:46,deposit,approved,card,email,ProviderA,1214.18,BRL,5,
443,6167,2026-01-02 17:28:13,deposit,approved,card,email,ProviderC,1603.57,BRL,39,
444,1887,2025-12-27 20:04:27,deposit,approved,pix,chat,ProviderC,359.07,BRL,13,
445,2972,2025-12-05 00:52:21,deposit,approved,card,app,ProviderC,1277.32,BRL,14,
446,5254,2025-10-30 12:11:46,deposit,approved,pix,email,ProviderB,476.29,BRL,8,
447,7866,2025-11-25 04:57:51,withdraw,approved,pix,chat,ProviderB,1127.14,BRL,337,
448,2636,2026-01-08 12:58:52,deposit,approved,pix,chat,ProviderC,197.06,BRL,26,
449,8749,2025-10-27 15:44:22,withdraw,denied,bank_transfer,chat,ProviderA,505.0,BRL,177,Suspeita de fraude
450,7527,2025-11-16 20:16:46,withdraw,approved,bank_transfer,crm,ProviderA,790.7,BRL,166,
451,6903,2025-10-08 06:49:05,deposit,approved,pix,email,ProviderB,565.36,BRL,34,
452,9821,2025-10-13 03:01:35,deposit,approved,pix,chat,ProviderB,441.89,BRL,25,
453,7243,2025-12-23 05:54:15,withdraw,approved,pix,crm,ProviderA,2691.66,BRL,420,
454,2168,2025-11-24 02:21:44,withdraw,approved,pix,app,ProviderB,1301.77,BRL,312,
455,6950,2025-11-10 12:31:50,withdraw,approved,pix,app,ProviderB,1944.74,BRL,476,
456,2311,2025-09-24 01:40:40,deposit,approved,pix,email,ProviderA,190.75,BRL,12,
457,9584,2025-12-20 11:13:28,withdraw,approved,pix,app,ProviderB,1731.7,BRL,107,
458,8260,2025-12-04 06:50:02,deposit,approved,pix,email,ProviderA,392.59,BRL,5,
459,8654,2025-11-27 21:01:10,deposit,pending,pix,app,ProviderB,1277.24,BRL,16,
460,9576,2026-01-02 07:16:52,deposit,approved,pix,app,ProviderB,245.33,BRL,16,
461,3551,2025-10-06 23:22:15,deposit,approved,pix,email,ProviderA,554.97,BRL,1,
462,5908,2026-01-01 11:45:37,deposit,approved,bank_transfer,app,ProviderB,52.67,BRL,13,
463,7467,2026-01-04 00:52:22,withdraw,approved,pix,app,ProviderC,1150.79,BRL,696,
464,9464,2025-11-01 10:03:14,withdraw,approved,pix,chat,ProviderC,824.57,BRL,1022,
465,3988,2025-12-31 21:03:31,deposit,approved,pix,crm,ProviderB,1154.25,BRL,5,
466,9764,2025-12-24 02:53:11,deposit,approved,pix,crm,ProviderB,256.83,BRL,38,
467,1241,2025-12-13 17:11:18,deposit,approved,pix,chat,ProviderB,989.58,BRL,10,
468,3393,2025-12-18 14:56:42,withdraw,approved,pix,crm,ProviderA,2322.5,BRL,780,
469,5078,2025-11-07 03:28:25,deposit,approved,card,crm,ProviderA,1173.14,BRL,38,
470,7375,2025-10-07 19:54:20,deposit,approved,crypto,app,ProviderB,661.53,BRL,10,
471,5150,2025-09-27 18:37:10,withdraw,approved,pix,crm,ProviderB,2542.66,BRL,274,
472,6316,2025-10-31 20:59:08,withdraw,approved,pix,app,ProviderC,4204.89,BRL,808,
473,3539,2025-11-05 18:53:50,deposit,approved,pix,app,ProviderA,54.21,BRL,4,
474,1979,2025-11-24 07:10:48,deposit,approved,crypto,crm,ProviderC,1491.37,BRL,6,
475,8187,2025-11-03 18:21:40,deposit,approved,pix,email,ProviderB,401.18,BRL,2,
476,5828,2025-11-07 06:20:52,withdraw,approved,pix,app,ProviderC,3451.73,BRL,446,
477,2128,2025-11-21 10:28:51,deposit,approved,pix,chat,ProviderB,999.43,BRL,13,
478,6965,2025-12-26 19:57:10,deposit,approved,pix,crm,ProviderC,475.82,BRL,8,
479,3525,2026-01-02 05:44:17,withdraw,approved,pix,app,ProviderC,2931.09,BRL,294,
480,3926,2025-12-30 04:18:36,deposit,approved,pix,chat,ProviderB,870.33,BRL,7,
481,9615,2026-01-08 11:07:42,deposit,approved,pix,app,ProviderA,842.3,BRL,18,
482,2310,2025-10-03 08:18:55,deposit,approved,bank_transfer,app,ProviderB,63.52,BRL,19,
483,2153,2025-09-30 21:43:00,withdraw,denied,pix,crm,ProviderC,2957.52,BRL,103,Documento ilegivel
484,3931,2025-11-03 10:38:26,deposit,approved,pix,chat,ProviderC,676.31,BRL,17,
485,2705,2026-01-09 13:00:01,withdraw,approved,pix,app,ProviderB,1102.9,BRL,179,
486,6163,2026-01-01 06:10:31,withdraw,approved,pix,email,ProviderB,4807.51,BRL,1361,
487,9939,2025-12-12 04:42:17,withdraw,approved,pix,chat,ProviderC,2972.12,BRL,766,
488,5660,2025-12-16 10:22:18,deposit,approved,pix,crm,ProviderB,562.29,BRL,15,
489,9376,2025-11-01 16:05:09,deposit,approved,pix,email,ProviderA,286.08,BRL,33,
490,4817,2025-11-27 15:29:41,deposit,approved,pix,chat,ProviderC,223.16,BRL,9,
491,3832,2025-10-31 19:21:00,deposit,approved,card,app,ProviderC,1002.92,BRL,31,
492,2285,2025-11-16 21:57:10,deposit,approved,card,app,ProviderB,100.45,BRL,33,
493,1187,2025-12-12 22:01:26,withdraw,approved,bank_transfer,chat,ProviderA,1284.87,BRL,595,
494,3509,2025-11-20 14:08:30,deposit,approved,pix,chat,ProviderB,688.05,BRL,23,
495,7460,2026-01-09 06:54:02,withdraw,approved,pix,email,ProviderB,1577.19,BRL,305,
496,3209,2025-11-09 13:37:39,deposit,approved,pix,chat,ProviderB,149.89,BRL,7,
497,6298,2025-12-30 09:11:26,deposit,approved,pix,app,ProviderA,320.73,BRL,17,
498,5994,2025-11-26 05:15:04,deposit,approved,pix,crm,ProviderB,259.73,BRL,11,
499,2841,2025-11-03 22:09:33,deposit,approved,pix,crm,ProviderC,269.64,BRL,8,
500,5999,2025-11-14 10:43:42,withdraw,approved,card,crm,ProviderA,145.42,BRL,57,
501,1301,2025-12-30 04:36:52,deposit,approved,pix,chat,ProviderC,1033.58,BRL,32,
502,1869,2025-10-01 06:09:07,deposit,approved,card,email,ProviderA,363.34,BRL,35,
503,4787,2025-11-28 12:45:42,withdraw,pending,pix,app,ProviderC,3208.24,BRL,464,
504,4258,2025-12-22 16:42:29,withdraw,approved,pix,chat,ProviderC,3224.76,BRL,415,
505,1301,2025-12-31 09:16:23,deposit,approved,pix,chat,ProviderC,387.42,BRL,11,
506,7343,2025-12-25 22:01:12,deposit,approved,pix,email,ProviderA,354.07,BRL,26,
507,7262,2025-11-24 22:51:28,deposit,approved,pix,crm,ProviderC,1379.77,BRL,21,
508,8359,2026-01-08 19:55:10,deposit,approved,bank_transfer,email,ProviderA,219.63,BRL,7,
509,8046,2025-11-18 14:03:20,withdraw,pending,bank_transfer,chat,ProviderA,2285.64,BRL,1223,
510,6203,2026-01-05 19:24:46,deposit,approved,pix,chat,ProviderA,678.15,BRL,6,
511,3489,2025-12-08 23:35:09,withdraw,approved,pix,email,ProviderA,4041.93,BRL,124,
512,4804,2026-01-16 10:03:35,withdraw,approved,pix,chat,ProviderA,1989.83,BRL,61,
513,7348,2026-01-15 00:10:47,deposit,approved,pix,chat,ProviderA,590.23,BRL,6,
514,4323,2025-09-22 11:59:25,deposit,approved,bank_transfer,chat,ProviderB,1471.83,BRL,4,
515,7232,2025-12-17 10:19:58,withdraw,approved,pix,crm,ProviderC,3369.32,BRL,356,
516,9498,2025-12-16 06:40:19,deposit,approved,card,chat,ProviderA,574.57,BRL,39,
517,5684,2025-09-29 03:45:08,deposit,approved,pix,email,ProviderC,259.04,BRL,13,
518,9202,2025-10-17 04:54:12,withdraw,approved,pix,crm,ProviderC,1437.83,BRL,785,
519,8449,2025-11-21 09:27:21,deposit,approved,pix,chat,ProviderC,566.7,BRL,10,
520,2397,2025-10-13 13:46:36,withdraw,approved,card,email,ProviderC,363.42,BRL,347,
521,3459,2025-12-02 11:46:34,deposit,approved,pix,email,ProviderC,108.04,BRL,6,
522,3960,2025-11-18 16:28:43,deposit,approved,bank_transfer,email,ProviderA,995.25,BRL,5,
523,9904,2025-11-07 17:36:05,withdraw,denied,pix,app,ProviderA,138.25,BRL,568,Suspeita de fraude
524,5009,2025-12-20 22:59:50,deposit,approved,pix,crm,ProviderC,570.43,BRL,9,
525,1531,2025-10-18 08:56:33,deposit,approved,pix,chat,ProviderB,119.79,BRL,28,
526,5659,2025-09-29 02:31:17,withdraw,approved,crypto,chat,ProviderC,408.78,BRL,666,
527,6289,2026-01-10 00:11:50,withdraw,approved,pix,email,ProviderA,1109.66,BRL,343,
528,6393,2025-10-02 04:35:43,withdraw,approved,pix,email,ProviderC,910.01,BRL,480,
529,8924,2025-10-10 19:24:15,deposit,approved,bank_transfer,crm,ProviderC,733.67,BRL,18,
530,3125,2025-11-20 00:57:44,deposit,approved,pix,email,ProviderC,335.74,BRL,15,
531,4171,2025-10-24 12:26:50,deposit,approved,pix,email,ProviderC,1340.27,BRL,3,
532,1745,2025-10-29 20:15:02,withdraw,approved,crypto,app,ProviderC,2822.55,BRL,517,
533,6042,2025-10-28 15:37:08,deposit,approved,pix,crm,ProviderA,923.1,BRL,16,
534,3877,2025-11-24 20:52:45,withdraw,approved,pix,crm,ProviderC,1220.26,BRL,872,
535,9797,2025-09-26 11:43:56,withdraw,pending,pix,app,ProviderB,2104.81,BRL,419,
536,4412,2025-11-16 17:03:42,withdraw,approved,pix,crm,ProviderB,1792.0,BRL,302,
537,9753,2025-11-13 01:03:26,withdraw,denied,pix,app,ProviderA,3059.04,BRL,528,Suspeita de fraude
538,5448,2025-11-18 10:42:51,withdraw,approved,pix,crm,ProviderA,2359.56,BRL,452,
539,7131,2025-11-17 08:22:15,deposit,approved,pix,crm,ProviderA,287.52,BRL,25,
540,8921,2025-12-22 07:23:32,deposit,approved,pix,email,ProviderB,1403.7,BRL,16,
541,4361,2025-10-08 15:54:15,withdraw,approved,bank_transfer,chat,ProviderC,2948.83,BRL,416,
